ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,veth0546c36_bytes_sent,veth0546c36_bytes_recv,veth0546c36_packets_sent,veth0546c36_packets_recv,veth5b4aac4_bytes_sent,veth5b4aac4_bytes_recv,veth5b4aac4_packets_sent,veth5b4aac4_packets_recv,
1648116307.175835,16.7,23.1,29.6,47.8,16780898304,13515853824,19.5,2916466688,4181024768,2109235200,9505210368,38931,3721089,1335304192,39060022272,8982,4613869,20015802,20015802,148382,148382,529539703,1831970338,898284,1967020,0,0,0,0,118451974,145179399,1002267,1030189,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,591470543,502371023,2201573,1414921,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,159886858,160651918,583876,619227,82476111,112879591,426474,650754,
1648116307.4286885,33.3,33.3,41.7,68.0,16780898304,13516374016,19.5,2915958784,4180840448,2109251584,9506115584,38931,3721095,1335304192,39060104192,8982,4613874,20015802,20015802,148382,148382,529540693,1831972375,898299,1967034,0,0,0,0,118465955,145200572,1002406,1030346,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,591560569,502445306,2201886,1415117,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,159978110,160748243,584205,619583,82517353,112940893,426701,651089,
1648116307.681549,26.1,40.0,38.5,30.4,16780898304,13516185600,19.5,2916118528,4180176896,2109259776,9506566144,38931,3721102,1335304192,39060157440,8982,4613878,20015802,20015802,148382,148382,529541749,1831974541,898315,1967050,0,0,0,0,118475032,145213609,1002492,1030449,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,591620892,502496629,2202129,1415259,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160031643,160806240,584394,619810,82550290,112983768,426870,651338,
1648116307.934607,34.6,29.2,80.0,32.0,16780898304,13514485760,19.5,2917810176,4178227200,2109263872,9507708928,38931,3721107,1335304192,39060210688,8982,4613881,20015802,20015802,148382,148382,529542739,1831976718,898330,1967065,0,0,0,0,118486043,145230008,1002599,1030571,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,591696100,502561376,2202412,1415431,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160104744,160881958,584645,620097,82588620,113037038,427073,651631,
1648116308.1916134,52.0,38.5,16.7,17.4,16780898304,13514727424,19.5,2917576704,4177788928,2109280256,9508814848,38931,3721115,1335304192,39060300800,8982,4613887,20015802,20015802,148382,148382,529543663,1831978617,898344,1967079,0,0,0,0,118495174,145243098,1002686,1030675,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,591752904,502608832,2202619,1415563,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160158085,160938447,584837,620304,82619475,113079508,427235,651870,
1648116308.444376,56.0,33.3,41.7,22.7,16780898304,13513777152,19.5,2918473728,4176486400,2109280256,9509392384,38931,3721120,1335304192,39060345856,8982,4613892,20015802,20015802,148382,148382,529544587,1831980743,898358,1967093,0,0,0,0,118507354,145260445,1002806,1030804,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,591829826,502674376,2202901,1415735,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160233233,161017825,585105,620601,82656669,113130823,427434,652159,
1648116308.6967344,61.5,14.3,32.0,26.1,16780898304,13512777728,19.5,2919526400,4174725120,2109308928,9511337984,38931,3721129,1335304192,39060468736,8982,4613898,20015802,20015802,148382,148382,529545511,1831982730,898372,1967107,0,0,0,0,118517532,145275134,1002905,1030916,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,591893727,502727595,2203131,1415881,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160292200,161082347,585325,620834,82689655,113175015,427604,652413,
1648116308.9488497,39.1,43.5,30.8,26.1,16780898304,13512990720,19.5,2919305216,4174475264,2109325312,9512042496,38931,3721134,1335304192,39060517888,8982,4613901,20015802,20015802,148382,148382,529546435,1831984770,898386,1967121,0,0,0,0,118527829,145289831,1003005,1031028,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,591958585,502783436,2203361,1416033,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160354620,161147062,585552,621062,82723574,113221624,427780,652678,
1648116309.2009041,30.4,20.0,29.2,35.7,16780898304,13512880128,19.5,2919456768,4173910016,2109333504,9512550400,38931,3721139,1335304192,39060562944,8982,4613904,20015802,20015802,148382,148382,529547161,1831986253,898397,1967132,0,0,0,0,118535928,145301602,1003085,1031118,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592009082,502826169,2203538,1416147,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160404176,161199177,585729,621250,82748888,113257075,427917,652877,
1648116309.4537008,12.5,4.3,12.0,30.4,16780898304,13512491008,19.5,2919829504,4173393920,2109333504,9512697856,38931,3721144,1335304192,39060608000,8982,4613908,20015802,20015802,148382,148382,529547953,1831988520,898409,1967144,0,0,0,0,118540517,145305950,1003120,1031156,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592037309,502850401,2203687,1416227,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160420759,161217065,585788,621320,82769195,113280363,428013,653034,
1648116309.7063134,33.3,40.0,56.0,53.8,16780898304,13510524928,19.5,2921783296,4170579968,2109349888,9515184128,38931,3721147,1335304192,39060653056,8982,4613911,20015802,20015802,148382,148382,529548811,1831990504,898422,1967158,0,0,0,0,118558330,145333221,1003301,1031351,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592149397,502948194,2204016,1416477,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160541060,161341926,586223,621758,82822720,113355877,428300,653412,
1648116309.958675,64.0,29.2,45.8,30.8,16780898304,13508214784,19.5,2924052480,4167819264,2109358080,9517355008,38931,3721155,1335304192,39060751360,8982,4613915,20015802,20015802,148382,148382,529550131,1831993228,898442,1967177,0,0,0,0,118571834,145353699,1003431,1031506,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592239216,503025855,2204328,1416687,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160627496,161432302,586529,622074,82869487,113419940,428542,653770,
1648116310.2109785,55.6,32.0,26.9,29.2,16780898304,13507096576,19.5,2925187072,4166004736,2109382656,9519542272,38931,3721339,1335304192,39061935104,8982,4614665,20015802,20015802,148382,148382,529551055,1831995260,898456,1967192,0,0,0,0,118582063,145367639,1003531,1031615,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592299800,503077613,2204547,1416827,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160685988,161493146,586743,622294,82901189,113463353,428710,654020,
1648116310.4638705,52.0,61.5,36.0,20.0,16780898304,13506768896,19.5,2925502464,4165279744,2109390848,9520005120,38931,3721346,1335304192,39061984256,8982,4614669,20015802,20015802,148382,148382,529552177,1831997570,898473,1967208,0,0,0,0,118594455,145385039,1003653,1031745,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592378810,503144183,2204845,1417007,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160760653,161572270,587012,622590,82941635,113518608,428923,654332,
1648116310.7166755,32.0,56.0,25.0,16.7,16780898304,13506367488,19.5,2925883392,4164231168,2109399040,9521156096,38931,3721352,1335304192,39062066176,8982,4614672,20015802,20015802,148382,148382,529553299,1831999875,898490,1967225,0,0,0,0,118604768,145398721,1003754,1031849,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592442824,503199203,2205094,1417159,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160818941,161633520,587225,622816,82976974,113564804,429106,654602,
1648116310.9695973,50.0,47.8,64.0,34.8,16780898304,13504729088,19.5,2927755264,4161982464,2109407232,9523154944,38931,3721360,1335304192,39062164480,8982,4614678,20015802,20015802,148382,148382,529554487,1832002460,898508,1967243,0,0,0,0,118619485,145419894,1003899,1032006,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592534686,503277299,2205409,1417367,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160910121,161728517,587553,623152,83022625,113629058,429349,654956,
1648116311.221703,33.3,26.1,52.0,28.0,16780898304,13504987136,19.5,2927321088,4161642496,2109431808,9524002816,38931,3721365,1335304192,39062205440,8982,4614680,20015802,20015802,148382,148382,529555477,1832004528,898523,1967258,0,0,0,0,118628807,145434042,1003987,1032119,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592596325,503330688,2205633,1417513,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,160969100,161789567,587758,623375,83056002,113675022,429523,655215,
1648116311.4744117,32.0,42.3,33.3,54.2,16780898304,13504544768,19.5,2927734784,4160655360,2109444096,9524563968,38931,3721374,1335304192,39062324224,8982,4614686,20015802,20015802,148382,148382,529556533,1832006981,898539,1967274,0,0,0,0,118641210,145451444,1004107,1032249,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592675991,503399324,2205902,1417697,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161045901,161870347,588031,623655,83096797,113729687,429737,655517,
1648116311.7341545,41.7,42.3,52.0,33.3,16780898304,13503356928,19.5,2928943104,4158971904,2109460480,9526509568,38931,3721379,1335304192,39062369280,8982,4614688,20015802,20015802,148382,148382,529557655,1832009364,898556,1967291,0,0,0,0,118652606,145468250,1004216,1032379,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592745276,503460107,2206142,1417863,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161112326,161940777,588268,623911,83134727,113779344,429935,655791,
1648116311.9866126,45.8,54.2,25.0,13.6,16780898304,13503070208,19.5,2929250304,4157923328,2109472768,9527353344,38931,3721387,1335304192,39062463488,8982,4614693,20015802,20015802,148382,148382,529558975,1832012279,898576,1967311,0,0,0,0,118666373,145488032,1004348,1032532,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592829622,503533709,2206421,1418061,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161195088,162027579,588563,624223,83179690,113839168,430172,656113,
1648116312.238401,46.2,48.0,30.8,37.5,16780898304,13501513728,19.5,2930778112,4156067840,2109480960,9528856576,38931,3721393,1335304192,39062557696,8982,4614696,20015802,20015802,148382,148382,529559965,1832014355,898591,1967326,0,0,0,0,118676786,145502616,1004450,1032642,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592898512,503593223,2206666,1418223,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161260950,162096299,588797,624471,83215686,113887393,430359,656377,
1648116312.4908745,37.0,24.0,43.5,48.0,16780898304,13501444096,19.5,2930806784,4155441152,2109497344,9529667584,38931,3721402,1335304192,39062680576,8982,4614701,20015802,20015802,148382,148382,529561219,1832017116,898610,1967345,0,0,0,0,118690940,145522989,1004587,1032795,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,592984075,503667181,2206966,1418423,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161344450,162183626,589101,624782,83260705,113948551,430595,656722,
1648116312.743785,25.0,32.1,59.3,30.8,16780898304,13501177856,19.5,2931032064,4154519552,2109521920,9530359808,38931,3721407,1335304192,39062725632,8982,4614704,20015802,20015802,148382,148382,529562275,1832019472,898626,1967362,0,0,0,0,118702084,145538578,1004695,1032913,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593052131,503725064,2207206,1418579,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161410814,162252539,589340,625024,83295510,113997077,430780,656998,
1648116312.9998055,30.8,52.0,36.0,58.3,16780898304,13499949056,19.6,2932383744,4152524800,2109530112,9532583936,38931,3721415,1335304192,39062819840,8982,4614709,20015802,20015802,148382,148382,529563331,1832021807,898642,1967377,0,0,0,0,118714561,145556727,1004817,1033046,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593136701,503796962,2207523,1418775,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161490646,162336126,589624,625333,83339583,114057601,431007,657332,
1648116313.251668,40.0,47.8,19.0,42.3,16780898304,13499240448,19.6,2933043200,4151406592,2109554688,9533550592,38931,3721421,1335304192,39062901760,8982,4614714,20015802,20015802,148382,148382,529564321,1832023829,898657,1967392,0,0,0,0,118725362,145572733,1004921,1033172,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593204052,503854483,2207760,1418929,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161555554,162405472,589858,625586,83373656,114104035,431188,657599,
1648116313.5037723,33.3,42.3,28.0,54.2,16780898304,13499428864,19.6,2932908032,4150874112,2109562880,9534386176,38931,3721429,1335304192,39062987776,8982,4614718,20015802,20015802,148382,148382,529565575,1832026580,898676,1967411,0,0,0,0,118738330,145591403,1005045,1033315,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593287214,503926381,2208060,1419125,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161634004,162487710,590136,625879,83418259,114163818,431420,657939,
1648116313.7563803,33.3,30.8,26.1,52.2,16780898304,13498044416,19.6,2934235136,4149092352,2109579264,9536126976,38931,3721434,1335304192,39063041024,8982,4614721,20015802,20015802,148382,148382,529566631,1832028816,898692,1967427,0,0,0,0,118748719,145605987,1005145,1033425,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593355157,503985171,2208294,1419283,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161699784,162555374,590368,626111,83453705,114212268,431604,658209,
1648116314.0097294,75.0,32.0,33.3,20.8,16780898304,13497835520,19.6,2934439936,4148178944,2109599744,9536962560,38931,3721441,1335304192,39063135232,8982,4614725,20015802,20015802,148382,148382,529568017,1832031746,898713,1967447,0,0,0,0,118763751,145628060,1005291,1033588,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593448295,504065260,2208614,1419499,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161791408,162650835,590701,626445,83501598,114278696,431855,658580,
1648116314.2626336,58.3,28.0,26.9,26.9,16780898304,13495693312,19.6,2936598528,4145598464,2109616128,9538797568,38931,3721448,1335304192,39063208960,8982,4614729,20015802,20015802,148382,148382,529569007,1832033789,898728,1967462,0,0,0,0,118773634,145641151,1005388,1033692,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593506308,504116583,2208822,1419641,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161846103,162707390,590905,626650,83534472,114321138,432024,658822,
1648116314.515265,62.5,26.1,29.6,28.0,16780898304,13495664640,19.6,2936664064,4144848896,2109624320,9539563520,38931,3721453,1335304192,39063254016,8982,4614732,20015802,20015802,148382,148382,529570195,1832036409,898746,1967480,0,0,0,0,118786232,145658815,1005510,1033827,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593583008,504183153,2209085,1419821,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161920661,162785190,591172,626926,83575050,114375486,432236,659120,
1648116314.7745206,30.4,65.2,16.0,25.0,16780898304,13495791616,19.6,2936455168,4144574464,2109628416,9540050944,38931,3721461,1335304192,39063344128,8982,4614737,20015802,20015802,148382,148382,529571251,1832038654,898762,1967496,0,0,0,0,118798850,145677425,1005634,1033969,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593662379,504250134,2209361,1419999,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,161999521,162867924,591456,627227,83613998,114430930,432444,659427,
1648116315.0271707,61.5,25.0,56.0,26.1,16780898304,13494390784,19.6,2937847808,4142665728,2109644800,9541849088,38931,3721466,1335304192,39063393280,8982,4614740,20015802,20015802,148382,148382,529572307,1832041191,898778,1967512,0,0,0,0,118811694,145695834,1005757,1034107,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593745212,504320401,2209667,1420189,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,162078010,162952075,591734,627549,83656846,114488179,432669,659739,
1648116315.2791958,46.2,16.7,33.3,29.2,16780898304,13494415360,19.6,2937876480,4141961216,2109661184,9542787072,38931,3721484,1335304192,39067386880,8982,4615320,20015802,20015802,148382,148382,529573363,1832043420,898794,1967528,0,0,0,0,118821944,145710626,1005855,1034221,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593810919,504376218,2209910,1420341,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,162139851,163019001,591952,627811,83691230,114533506,432851,659984,
1648116315.5318878,62.5,21.7,20.8,50.0,16780898304,13493403648,19.6,2938888192,4140331008,2109689856,9543933952,38931,3721606,1335304192,39131431936,8982,4621329,20015802,20015802,148382,148382,529574419,1832045899,898810,1967544,0,0,0,0,118835615,145729940,1005989,1034365,26153051,0,119526,0,26156508,3812,119572,45,26915360,1275642,125539,4899,593895879,504449820,2210202,1420539,27969627,14415,119738,224,26151604,0,119517,0,32288997,5095547,143802,25337,162222944,163106991,592253,628141,83735569,114591965,433082,660290,
1648116315.783646,32.1,33.3,25.0,37.5,16780898304,13492195328,19.6,2940129280,4138532864,2109706240,9546133504,38931,3721614,1335304192,39131517952,8982,4621333,20016043,20016043,148383,148383,529576088,1832048647,898830,1967564,0,0,0,0,118847740,145745901,1006106,1034490,26153958,0,119530,0,26157415,3812,119576,45,26916267,1275642,125543,4899,593969498,504514300,2210448,1420715,27970534,14415,119742,224,26152511,0,119521,0,32289904,5095547,143806,25337,162295291,163179958,592510,628403,83776794,114645051,433299,660570,
