ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,vetha3f20d0_bytes_sent,vetha3f20d0_bytes_recv,vetha3f20d0_packets_sent,vetha3f20d0_packets_recv,vethe7b3f9d_bytes_sent,vethe7b3f9d_bytes_recv,vethe7b3f9d_packets_sent,vethe7b3f9d_packets_recv,
1648022717.6491458,17.4,24.0,30.4,40.0,16780898304,13940510720,16.9,2491822080,6086299648,1944821760,7842533376,26408,2946204,1163713536,29840286720,6481,3548973,18428648,18428648,139801,139801,128560463,1800919698,542201,1665586,0,0,0,0,38676637,33585268,259399,218024,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,87329773,65627738,356180,199399,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82633943,68676741,324868,272316,2430561,3160755,12750,17048,
1648022717.9020524,32.0,28.0,24.0,52.0,16780898304,13940801536,16.9,2491551744,6086115328,1944825856,7843106816,26408,2946211,1163713536,29840344064,6481,3548977,18428889,18428889,139802,139802,128563112,1800921378,542219,1665604,0,0,0,0,38682492,33593080,259455,218083,16909411,0,77393,0,16912938,3812,77440,45,16918271,4946,77421,37,87364158,65657700,356290,199481,18726057,14415,77606,224,16907939,0,77384,0,20358133,1211780,88939,12732,82667560,68711347,324989,272439,2449607,3184437,12851,17171,
1648022718.155398,42.3,26.9,37.5,25.0,16780898304,13940555776,16.9,2491789312,6085533696,1944829952,7843397632,26408,2946215,1163713536,29840352256,6481,3548980,18428889,18428889,139802,139802,128565478,1800922751,542236,1665620,0,0,0,0,38688358,33601797,259514,218148,16909632,0,77394,0,16913159,3812,77441,45,16918492,4946,77422,37,87400743,65689718,356402,199567,18726278,14415,77607,224,16908160,0,77385,0,20358354,1211780,88940,12732,82704842,68749990,325123,272573,2468395,3209529,12951,17300,
1648022718.408395,33.3,24.0,20.0,26.1,16780898304,13940510720,16.9,2491826176,6085226496,1944834048,7843803136,26408,2946222,1163713536,29840413696,6481,3548985,18428889,18428889,139802,139802,128567654,1800924177,542252,1665637,0,0,0,0,38693670,33609608,259567,218207,16909853,0,77395,0,16913380,3812,77442,45,16918713,4946,77423,37,87434244,65719318,356507,199647,18726499,14415,77608,224,16908381,0,77386,0,20358575,1211780,88941,12732,82738323,68784397,325247,272693,2486416,3233187,13045,17426,
1648022718.660972,21.7,16.7,28.0,50.0,16780898304,13939978240,16.9,2492350464,6084444160,1944842240,7845064704,26408,2946227,1163713536,29840458752,6481,3548989,18428889,18428889,139802,139802,128569896,1800925618,542269,1665653,0,0,0,0,38699247,33617368,259623,218265,16910283,0,77397,0,16913810,3812,77444,45,16919143,4946,77425,37,87468396,65748984,356616,199728,18726929,14415,77610,224,16908811,0,77388,0,20359005,1211780,88943,12732,82772012,68818607,325372,272810,2504779,3257220,13141,17554,
1648022718.913496,38.5,22.2,20.8,32.0,16780898304,13939699712,16.9,2492665856,6083919872,1944854528,7845314560,26408,2946234,1163713536,29840507904,6481,3548993,18428889,18428889,139802,139802,128572072,1800927044,542285,1665670,0,0,0,0,38704691,33625076,259678,218322,16910283,0,77397,0,16913810,3812,77444,45,16919143,4946,77425,37,87502560,65780156,356726,199813,18726929,14415,77610,224,16908811,0,77388,0,20359005,1211780,88943,12732,82805140,68852949,325493,272929,2524217,3281498,13240,17682,
1648022719.166137,40.0,34.6,48.1,60.0,16780898304,13940785152,16.9,2491543552,6084841472,1944854528,7844081664,26408,2946239,1163713536,29840557056,6481,3548997,18428889,18428889,139802,139802,128574240,1800928416,542301,1665686,0,0,0,0,38710207,33633635,259734,218384,16910283,0,77397,0,16913810,3812,77444,45,16919143,4946,77425,37,87539070,65811818,356840,199897,18726929,14415,77610,224,16908811,0,77388,0,20359005,1211780,88943,12732,82841852,68891788,325623,273066,2542427,3306340,13337,17808,
1648022719.4183872,23.1,20.0,22.2,48.0,16780898304,13940527104,16.9,2491785216,6084354048,1944858624,7844265984,26408,2946246,1163713536,29840606208,6481,3549003,18428889,18428889,139802,139802,128576614,1800929790,542318,1665702,0,0,0,0,38716000,33641655,259792,218447,16910283,0,77397,0,16913810,3812,77444,45,16919143,4946,77425,37,87572350,65841418,356944,199977,18726929,14415,77610,224,16908811,0,77388,0,20359005,1211780,88943,12732,82875857,68926262,325755,273187,2560029,3330262,13427,17938,
1648022719.670627,28.0,20.0,23.1,44.0,16780898304,13940711424,16.9,2491580416,6084153344,1944870912,7844597760,26408,2946250,1163713536,29840614400,6481,3549005,18428889,18428889,139802,139802,128578774,1800931162,542334,1665718,0,0,0,0,38721442,33649465,259847,218506,16910283,0,77397,0,16913810,3812,77444,45,16919143,4946,77425,37,87605630,65871018,357048,200057,18726929,14415,77610,224,16908811,0,77388,0,20359005,1211780,88943,12732,82909115,68960668,325878,273307,2577827,3353786,13520,18062,
1648022719.9232206,47.8,23.1,22.7,33.3,16780898304,13940531200,16.9,2491768832,6083837952,1944870912,7844872192,26408,2946257,1163713536,29840663552,6481,3549011,18428889,18428889,139802,139802,128581016,1800932707,542351,1665736,0,0,0,0,38726821,33657485,259900,218569,16910492,0,77398,0,16914019,3812,77445,45,16919352,4946,77426,37,87639561,65900980,357156,200139,18727138,14415,77611,224,16909020,0,77389,0,20359214,1211780,88944,12732,82942253,68995340,325997,273431,2596397,3377773,13618,18189,
1648022720.1763406,44.0,20.8,26.9,40.7,16780898304,13940830208,16.9,2491478016,6083764224,1944883200,7845175296,26408,2946262,1163713536,29840712704,6481,3549015,18428889,18428889,139802,139802,128583192,1800934080,542367,1665752,0,0,0,0,38732264,33665297,259955,218628,16910492,0,77398,0,16914019,3812,77445,45,16919352,4946,77426,37,87673725,65931856,357266,200223,18727138,14415,77611,224,16909020,0,77389,0,20359214,1211780,88944,12732,82975447,69029880,326119,273553,2615604,3402031,13717,18317,
1648022720.4292395,26.1,25.9,36.0,30.8,16780898304,13940662272,16.9,2491650048,6083383296,1944891392,7845404672,26408,2946269,1163713536,29840765952,6481,3549019,18428889,18428889,139802,139802,128585574,1800935455,542384,1665768,0,0,0,0,38738198,33674014,260015,218693,16910492,0,77398,0,16914019,3812,77445,45,16919352,4946,77426,37,87709839,65963518,357374,200307,18727138,14415,77611,224,16909020,0,77389,0,20359214,1211780,88944,12732,83012576,69068721,326253,273690,2634015,3426875,13817,18443,
1648022720.6819823,20.0,12.5,56.0,16.7,16780898304,13940969472,16.9,2491338752,6083321856,1944895488,7845797888,26408,2946274,1163713536,29840811008,6481,3549023,18428889,18428889,139802,139802,128587734,1800936828,542400,1665784,0,0,0,0,38743707,33681722,260071,218750,16910492,0,77398,0,16914019,3812,77445,45,16919352,4946,77426,37,87743119,65993118,357478,200387,18727138,14415,77611,224,16909020,0,77389,0,20359214,1211780,88944,12732,83045637,69103195,326373,273811,2652012,3450136,13913,18563,
1648022720.9349542,16.0,13.0,48.0,13.0,16780898304,13940682752,16.9,2491654144,6082756608,1944903680,7846117376,26408,2946280,1163713536,29840856064,6481,3549026,18428889,18428889,139802,139802,128589968,1800938318,542417,1665801,0,0,0,0,38749281,33689533,260127,218809,16910492,0,77398,0,16914019,3812,77445,45,16919352,4946,77426,37,87777863,66024935,357590,200474,18727138,14415,77611,224,16909020,0,77389,0,20359214,1211780,88944,12732,83080814,69138492,326502,273934,2670238,3474232,14008,18692,
1648022721.1875308,32.0,29.2,25.0,13.0,16780898304,13940465664,16.9,2491891712,6082248704,1944907776,7846367232,26408,2946285,1163713536,29840868352,6481,3549029,18428889,18428889,139802,139802,128592186,1800939739,542434,1665818,0,0,0,0,38754726,33697345,260182,218868,16910492,0,77398,0,16914019,3812,77445,45,16919352,4946,77426,37,87812027,66055811,357700,200558,18727138,14415,77611,224,16909020,0,77389,0,20359214,1211780,88944,12732,83113811,69173098,326621,274057,2689513,3498379,14108,18818,
1648022721.440128,37.5,16.0,34.6,13.0,16780898304,13940416512,16.9,2491912192,6081941504,1944920064,7846629376,26408,2946290,1163713536,29840917504,6481,3549033,18428889,18428889,139802,139802,128594886,1800941345,542456,1665838,0,0,0,0,38760881,33706256,260245,218937,16910492,0,77398,0,16914019,3812,77445,45,16919352,4946,77426,37,87848141,66087473,357808,200642,18727138,14415,77611,224,16909020,0,77389,0,20359502,1212098,88948,12737,83151072,69211673,326757,274190,2707725,3523421,14205,18947,
1648022721.6932228,43.5,20.0,16.7,19.2,16780898304,13940387840,16.9,2491928576,6081667072,1944928256,7847063552,26408,2946297,1163713536,29840966656,6481,3549037,18428889,18428889,139802,139802,128597276,1800942926,542475,1665858,0,0,0,0,38766456,33714299,260302,219000,16910492,0,77398,0,16914019,3812,77445,45,16919352,4946,77426,37,87881421,66117073,357912,200722,18727138,14415,77611,224,16909020,0,77389,0,20359700,1212320,88951,12740,83184199,69246146,326878,274311,2725524,3546880,14298,19070,
1648022721.9520197,29.6,16.0,51.9,25.0,16780898304,13940428800,16.9,2491904000,6081433600,1944936448,7847333888,26408,2946302,1163713536,29841011712,6481,3549041,18428889,18428889,139802,139802,128599518,1800944420,542492,1665875,0,0,0,0,38772034,33722058,260358,219058,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,87916236,66148311,358026,200808,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83217471,69280553,326999,274431,2745437,3571601,14401,19201,
1648022722.204753,54.2,20.0,18.2,32.0,16780898304,13940428800,16.9,2491895808,6081150976,1944936448,7848103936,26408,2946310,1163713536,29841110016,6481,3549047,18428889,18428889,139802,139802,128601686,1800945792,542508,1665891,0,0,0,0,38777278,33730078,260410,219121,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,87952812,66179781,358141,200890,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83253916,69318067,327126,274559,2763243,3597036,14494,19336,
1648022722.4570591,17.4,20.0,20.0,41.7,16780898304,13940416512,16.9,2491920384,6080876544,1944940544,7848366080,26408,2946314,1163713536,29841118208,6481,3549049,18428889,18428889,139802,139802,128604060,1800947164,542525,1665907,0,0,0,0,38783077,33738949,260468,219189,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,87986620,66209573,358253,200972,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83287789,69353800,327255,274688,2781181,3621220,14587,19470,
1648022722.7098944,24.0,20.8,14.3,40.0,16780898304,13940404224,16.9,2491932672,6080602112,1944948736,7848628224,26408,2946321,1163713536,29841167360,6481,3549054,18428889,18428889,139802,139802,128606236,1800948591,542541,1665924,0,0,0,0,38788390,33746761,260521,219248,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88020428,66239173,358365,201052,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83320918,69388274,327376,274809,2799048,3645275,14681,19602,
1648022722.9627566,17.4,24.0,53.8,16.0,16780898304,13940137984,16.9,2492198912,6080077824,1944961024,7848837120,26408,2946326,1163713536,29841212416,6481,3549057,18428889,18428889,139802,139802,128608478,1800950173,542558,1665942,0,0,0,0,38793902,33754571,260576,219307,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88054862,66269491,358482,201136,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83354046,69422680,327497,274929,2817766,3669955,14780,19739,
1648022723.2154217,20.8,20.0,28.0,52.0,16780898304,13939884032,16.9,2492461056,6079537152,1944961024,7849177088,26408,2946333,1163713536,29841265664,6481,3549062,18428889,18428889,139802,139802,128610646,1800951547,542574,1665958,0,0,0,0,38799214,33762435,260629,219367,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88089026,66300367,358592,201220,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83387109,69457154,327617,275050,2836842,3694300,14877,19868,
1648022723.4680862,26.9,24.0,24.0,50.0,16780898304,13940105216,16.9,2492215296,6079520768,1944977408,7849353216,26408,2946338,1163713536,29841310720,6481,3549065,18428889,18428889,139802,139802,128612822,1800952868,542590,1665973,0,0,0,0,38804599,33771048,260683,219430,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88125140,66332029,358700,201304,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83423623,69495863,327744,275185,2855251,3719076,14977,19993,
1648022723.72054,33.3,16.0,34.6,20.8,16780898304,13940355072,16.9,2491949056,6079512576,1944977408,7849668608,26408,2946345,1163713536,29841359872,6481,3549070,18428889,18428889,139802,139802,128615196,1800954240,542607,1665989,0,0,0,0,38810060,33779276,260736,219497,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88158420,66361629,358804,201384,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83456768,69530997,327863,275316,2873247,3742468,15073,20115,
1648022723.9732645,23.1,16.0,48.0,19.2,16780898304,13939785728,16.9,2492506112,6078705664,1944989696,7849955328,26408,2946349,1163713536,29841368064,6481,3549072,18428889,18428889,139802,139802,128617364,1800955666,542623,1666006,0,0,0,0,38815372,33787244,260789,219559,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88191700,66391229,358908,201464,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83489896,69565537,327984,275438,2890981,3765994,15165,20239,
1648022724.2258694,20.0,20.8,20.8,52.0,16780898304,13939851264,16.9,2492493824,6078447616,1944993792,7850225664,26408,2946356,1163713536,29841417216,6481,3549076,18428889,18428889,139802,139802,128619606,1800957161,542640,1666023,0,0,0,0,38821017,33794951,260846,219616,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88225887,66421257,359018,201547,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83523289,69599680,328109,275554,2909278,3790560,15261,20371,
1648022724.4786756,43.5,16.7,28.6,12.5,16780898304,13940109312,16.9,2492256256,6078423040,1944997888,7850508288,26408,2946361,1163713536,29841466368,6481,3549080,18428889,18428889,139802,139802,128621774,1800958534,542656,1666039,0,0,0,0,38826460,33802971,260901,219679,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88259586,66452067,359125,201630,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83556689,69634360,328234,275678,2928295,3814645,15357,20500,
1648022724.731502,45.8,16.7,25.9,16.0,16780898304,13939851264,16.9,2492493824,6077898752,1945006080,7851008000,26408,2946368,1163713536,29841511424,6481,3549091,18428889,18428889,139802,139802,128623942,1800959908,542672,1666055,0,0,0,0,38832393,33811636,260961,219743,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88295700,66483729,359233,201714,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83593743,69672591,328367,275808,2946161,3839414,15451,20625,
1648022724.984372,41.7,20.8,35.7,9.5,16780898304,13939519488,16.9,2492805120,6077325312,1945018368,7851196416,26408,2946373,1163713536,29841556480,6481,3549094,18428889,18428889,139802,139802,128626324,1800961335,542689,1666072,0,0,0,0,38837838,33819396,261016,219801,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88328980,66513329,359337,201794,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83626938,69707403,328489,275932,2964432,3862875,15549,20748,
1648022725.2373412,28.0,32.1,25.0,17.4,16780898304,13939503104,16.9,2492817408,6077050880,1945018368,7851503616,26408,2946380,1163713536,29841609728,6481,3549098,18428889,18428889,139802,139802,128628550,1800962828,542706,1666089,0,0,0,0,38843415,33827208,261072,219860,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88362702,66543291,359444,201876,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83660131,69741745,328611,276051,2982727,3886842,15645,20875,
1648022725.4903226,36.0,16.7,36.0,24.0,16780898304,13939556352,16.9,2492768256,6076817408,1945026560,7851802624,26408,2946384,1163713536,29841617920,6481,3549100,18428889,18428889,139802,139802,128630768,1800964249,542723,1666106,0,0,0,0,38848860,33834915,261127,219917,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88399700,66576229,359558,201964,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83696904,69779208,328742,276176,3002084,3912703,15744,21009,
1648022725.743162,16.7,20.8,37.0,24.0,16780898304,13939257344,16.9,2493095936,6076252160,1945034752,7852064768,26408,2946391,1163713536,29841667072,6481,3549104,18428889,18428889,139802,139802,128633142,1800965621,542740,1666122,0,0,0,0,38854923,33843527,261189,219980,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88432980,66605829,359662,202044,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83731047,69814266,328876,276297,3019750,3936491,15835,21137,
1648022725.9955873,20.8,23.1,12.5,50.0,16780898304,13938708480,16.9,2493624320,6075588608,1945042944,7852179456,26408,2946396,1163713536,29841712128,6481,3549107,18428889,18428889,139802,139802,128635318,1800966995,542756,1666138,0,0,0,0,38860367,33851442,261244,220041,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88466260,66635429,359766,202124,18727347,14415,77612,224,16909229,0,77390,0,20359909,1212320,88952,12740,83764175,69848871,328997,276420,3037616,3959885,15929,21259,
1648022726.2481868,16.7,24.0,24.0,50.0,16780898304,13937577984,16.9,2494775296,6074224640,1945042944,7853363200,26408,2946403,1163713536,29841765376,6481,3549112,18428889,18428889,139802,139802,128637494,1800968540,542772,1666156,0,0,0,0,38866052,33859178,261302,220099,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88499540,66665029,359870,202204,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,83797434,69883213,329120,276539,3055615,3983344,16024,21382,
1648022726.5006015,36.0,30.4,26.1,32.1,16780898304,13937668096,16.9,2494676992,6073982976,1945051136,7853813760,26408,2946407,1163713536,29841773568,6481,3549114,18428889,18428889,139802,139802,128639736,1800969914,542789,1666172,0,0,0,0,38871364,33867146,261355,220161,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88534146,66696267,359983,202290,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,83830496,69917753,329240,276661,3075053,4008196,16123,21515,
1648022726.7535439,50.0,12.5,20.0,26.1,16780898304,13936439296,17.0,2495905792,6072348672,1945059328,7855411200,26408,2946414,1163713536,29841822720,6481,3549119,18428889,18428889,139802,139802,128641904,1800971286,542805,1666188,0,0,0,0,38876740,33874957,261409,220220,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88570260,66727803,360091,202373,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,83867140,69954936,329370,276784,3092793,4033236,16215,21644,
1648022727.006352,45.8,28.0,12.5,23.1,16780898304,13936406528,17.0,2495922176,6072082432,1945067520,7855624192,26408,2946419,1163713536,29841867776,6481,3549122,18428889,18428889,139802,139802,128644286,1800972659,542822,1666204,0,0,0,0,38882804,33883622,261471,220284,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88603540,66757529,360195,202454,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,83901146,69990671,329501,276913,3110996,4056761,16312,21768,
1648022727.2592618,42.3,20.8,12.5,28.0,16780898304,13935898624,17.0,2496417792,6071316480,1945067520,7855951872,26408,2946424,1163713536,29841916928,6481,3549125,18428889,18428889,139802,139802,128646454,1800974034,542838,1666220,0,0,0,0,38888183,33891535,261525,220345,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88636820,66787129,360299,202534,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,83934341,70025208,329623,277035,3128797,4080288,16405,21892,
1648022727.5118604,23.1,20.0,16.7,52.2,16780898304,13935816704,17.0,2496507904,6070976512,1945083904,7856226304,26408,2946431,1163713536,29841966080,6481,3549130,18428889,18428889,139802,139802,128648696,1800975580,542855,1666238,0,0,0,0,38893827,33899241,261582,220402,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88671007,66818005,360409,202618,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,83967469,70059548,329744,277154,3148139,4104589,16505,22020,
1648022727.771944,33.3,48.0,32.0,53.8,16780898304,13936902144,16.9,2495430656,6071775232,1945083904,7854919680,26408,2946436,1163713536,29841982464,6481,3549132,18428889,18428889,139802,139802,128650864,1800976955,542871,1666254,0,0,0,0,38899338,33907000,261638,220460,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88705102,66847967,360522,202700,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84002048,70094095,329869,277276,3166508,4130183,16603,22154,
1648022728.0253563,13.0,50.0,13.6,12.5,16780898304,13936951296,16.9,2495369216,6071558144,1945092096,7855185920,26408,2946442,1163713536,29842023424,6481,3549136,18428889,18428889,139802,139802,128653246,1800978381,542888,1666271,0,0,0,0,38905205,33915665,261697,220524,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88742192,66879985,360644,202786,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84037859,70132598,330001,277408,3185002,4154751,16701,22293,
1648022728.2784424,16.7,40.0,20.0,32.0,16780898304,13936844800,16.9,2495451136,6071218176,1945100288,7855415296,26408,2946447,1163713536,29842072576,6481,3549139,18428889,18428889,139802,139802,128655488,1800979873,542905,1666288,0,0,0,0,38910517,33923633,261749,220586,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88776775,66910861,360760,202870,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84070853,70167072,330120,277529,3204144,4179644,16798,22430,
1648022728.5317454,20.0,26.9,19.2,56.0,16780898304,13936951296,16.9,2495401984,6071017472,1945108480,7855718400,26408,2946454,1163713536,29842121728,6481,3549143,18428889,18428889,139802,139802,128657664,1800981246,542921,1666304,0,0,0,0,38915960,33931393,261804,220644,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88810474,66940823,360867,202952,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84104047,70201414,330242,277648,3222305,4203523,16893,22556,
1648022728.7846942,9.1,23.1,20.0,47.8,16780898304,13936910336,16.9,2495438848,6070710272,1945108480,7855988736,26408,2946459,1163713536,29842166784,6481,3549146,18428889,18428889,139802,139802,128659840,1800982619,542937,1666320,0,0,0,0,38921403,33939153,261859,220702,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88843754,66970423,360971,203032,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84137305,70235822,330365,277768,3240170,4227047,16987,22680,
1648022729.0376592,26.9,52.2,24.0,20.0,16780898304,13936852992,16.9,2495475712,6070378496,1945124864,7856254976,26408,2946466,1163713536,29842215936,6481,3549151,18428889,18428889,139802,139802,128662206,1800983992,542954,1666336,0,0,0,0,38927203,33948026,261917,220770,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88879868,67002085,361079,203116,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84174631,70274531,330502,277903,3258249,4252220,17082,22811,
1648022729.2907622,20.8,36.0,16.7,36.0,16780898304,13936824320,16.9,2495488000,6070120448,1945124864,7856484352,26408,2946470,1163713536,29842224128,6481,3549153,18428889,18428889,139802,139802,128664440,1800985483,542971,1666353,0,0,0,0,38932580,33955994,261970,220832,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88913148,67031685,361183,203196,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84207558,70309137,330620,278026,3276246,4275677,17177,22934,
1648022729.54383,25.0,23.1,36.0,48.0,16780898304,13937364992,16.9,2494963712,6070378496,1945133056,7855837184,26408,2946477,1163713536,29842277376,6481,3549159,18428889,18428889,139802,139802,128666608,1800986909,542987,1666370,0,0,0,0,38938024,33963804,262025,220891,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88947754,67062923,361296,203282,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84240884,70343411,330744,278144,3295552,4300595,17274,23068,
1648022729.7975283,42.3,21.7,20.8,32.0,16780898304,13937582080,16.9,2494701568,6070386688,1945141248,7856046080,26408,2946482,1163713536,29842318336,6481,3549168,18428889,18428889,139802,139802,128668784,1800988284,543003,1666386,0,0,0,0,38943651,33972289,262083,220952,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,88983868,67094585,361404,203366,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84277863,70381658,330878,278272,3313741,4325680,17371,23198,
1648022730.0508037,24.0,46.2,26.9,26.9,16780898304,13937160192,16.9,2495160320,6069723136,1945145344,7856275456,26408,2946489,1163713536,29842367488,6481,3549173,18428889,18428889,139802,139802,128670952,1800989659,543019,1666402,0,0,0,0,38949022,33979196,262137,221005,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,89014668,67122123,361505,203442,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84308922,70412259,330995,278380,3331204,4349141,17461,23321,
1648022730.303868,54.2,16.7,20.0,16.7,16780898304,13937336320,16.9,2494976000,6069665792,1945145344,7856525312,26408,2946494,1163713536,29842416640,6481,3549176,18428889,18428889,139802,139802,128673400,1800991205,543037,1666420,0,0,0,0,38955023,33988015,262197,221072,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,89050428,67153785,361612,203526,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84344667,70450604,331126,278514,3349542,4372733,17559,23446,
1648022730.5569394,33.3,20.0,28.0,50.0,16780898304,13937418240,16.9,2494926848,6069399552,1945153536,7856828416,26408,2946501,1163713536,29842465792,6481,3549181,18428889,18428889,139802,139802,128675576,1800992580,543053,1666436,0,0,0,0,38960378,33995855,262251,221132,16910701,0,77399,0,16914228,3812,77446,45,16919561,4946,77427,37,89085034,67184727,361725,203611,18727347,14415,77612,224,16909229,0,77390,0,20359951,1212362,88953,12741,84377664,70485078,331245,278635,3368793,4397496,17659,23578,
